Train_ID,Train_Type,Priority,Section_ID,Scheduled_Arrival,Scheduled_Departure,Delay_Mins,Junction_Ahead,Platform_Avail,Track_Capacity,Signal_Status,Maintenance_Block,Disruption,Conflict_Flag,Throughput_Target,Hour
10290,Local,Low,SEC_41,12:54,07:54,4,Yes,3,1,Green,No,None,0,16,12
10291,Freight,Medium,SEC_24,21:30,05:19,22,No,3,2,Yellow,No,None,0,11,21
10292,Express,Low,SEC_16,16:20,08:33,3,No,2,3,Green,No,None,0,14,16
10293,Express,Low,SEC_12,15:16,17:00,17,No,1,3,Green,No,None,0,20,15
10294,Local,High,SEC_02,00:47,10:46,23,No,3,1,Green,No,None,0,19,0
10295,Local,Medium,SEC_19,05:07,11:34,29,No,2,1,Red,No,None,0,19,5
10296,Maintenance,Medium,SEC_30,00:01,18:51,16,Yes,2,1,Yellow,No,None,1,20,0
10297,Maintenance,Low,SEC_16,14:36,18:41,15,No,0,2,Yellow,No,None,0,20,14
10298,Freight,High,SEC_24,23:26,15:05,9,No,3,1,Yellow,No,Congestion,1,17,23
10299,Local,Low,SEC_13,19:46,08:39,16,No,4,4,Green,No,None,0,15,19
10300,Express,Medium,SEC_05,20:41,21:47,11,Yes,3,4,Red,No,None,0,10,20
10301,Maintenance,Medium,SEC_23,04:34,07:55,11,No,3,2,Green,Yes,None,0,13,4
10302,Maintenance,High,SEC_38,05:52,21:17,26,No,2,2,Green,No,None,0,20,5
10303,Express,High,SEC_31,14:49,04:51,27,No,3,1,Red,No,Breakdown,0,14,14
10304,Maintenance,Medium,SEC_17,13:41,11:37,22,No,3,1,Green,No,None,0,17,13
10305,Freight,High,SEC_49,03:42,01:03,3,No,2,1,Yellow,No,Weather,0,12,3
10306,Local,Low,SEC_49,19:38,15:23,2,Yes,2,3,Green,No,Breakdown,0,10,19
10307,Express,High,SEC_03,14:22,13:16,0,No,0,3,Green,No,None,0,17,14
10308,Local,Medium,SEC_26,08:14,18:30,11,No,0,4,Red,No,None,0,12,8
10309,Maintenance,Medium,SEC_13,11:17,03:49,28,No,3,3,Red,No,None,0,16,11
10310,Maintenance,Medium,SEC_44,05:17,11:33,7,Yes,3,1,Red,No,None,0,10,5
10311,Express,Medium,SEC_38,17:53,05:37,7,No,1,2,Green,No,Breakdown,1,15,17
10312,Freight,Medium,SEC_22,23:37,02:07,11,Yes,4,2,Green,Yes,None,0,10,23
10313,Passenger,High,SEC_21,14:18,11:34,3,No,1,4,Green,No,Congestion,0,18,14
10314,Express,High,SEC_29,04:03,01:52,15,Yes,1,3,Yellow,No,None,0,13,4
10315,Passenger,Medium,SEC_45,16:52,22:32,1,No,3,2,Yellow,No,None,1,19,16
10316,Passenger,Medium,SEC_46,09:11,17:17,3,Yes,2,3,Red,No,None,0,10,9
10317,Freight,Medium,SEC_39,04:06,07:57,22,No,2,2,Red,No,None,0,20,4
10318,Passenger,Medium,SEC_05,11:22,21:13,3,No,4,1,Green,No,None,0,11,11
10319,Passenger,Medium,SEC_14,01:29,12:14,28,No,2,1,Green,No,None,0,10,1
10320,Freight,Medium,SEC_18,19:48,14:44,10,No,3,2,Green,No,None,0,16,19
10321,Passenger,High,SEC_04,12:36,03:35,26,No,2,3,Green,No,None,0,10,12
10322,Passenger,Medium,SEC_33,04:19,04:02,2,No,0,1,Green,No,Congestion,0,10,4
10323,Passenger,Low,SEC_39,11:43,11:19,9,No,4,2,Green,No,None,0,11,11
10324,Express,Low,SEC_20,06:05,11:19,11,No,2,3,Yellow,No,None,0,10,6
10325,Express,Medium,SEC_13,09:50,06:38,16,Yes,2,2,Green,No,Weather,0,20,9
10326,Express,Medium,SEC_36,15:33,00:43,8,No,0,3,Green,No,Congestion,0,19,15
10327,Freight,Low,SEC_45,03:40,02:46,20,No,1,2,Green,No,None,0,17,3
10328,Maintenance,Medium,SEC_04,04:32,08:53,1,No,3,2,Green,No,None,0,14,4
10329,Passenger,High,SEC_35,10:18,21:19,21,Yes,2,1,Green,No,Congestion,0,13,10
10330,Passenger,High,SEC_08,22:02,08:30,17,Yes,0,4,Yellow,No,Weather,0,12,22
10331,Freight,Medium,SEC_40,00:35,13:27,11,No,0,3,Yellow,Yes,None,0,20,0
10332,Passenger,Low,SEC_49,08:27,02:39,5,No,1,1,Red,No,None,0,10,8
10333,Express,Medium,SEC_47,15:38,05:43,24,Yes,2,1,Red,No,None,0,13,15
10334,Maintenance,High,SEC_36,04:12,01:02,17,Yes,1,4,Green,No,Breakdown,0,13,4
10335,Local,High,SEC_06,10:45,13:16,12,No,4,1,Green,No,Weather,0,12,10
10336,Passenger,Medium,SEC_22,21:48,02:03,14,No,0,2,Yellow,No,None,1,20,21
10337,Express,Low,SEC_06,22:11,14:29,0,No,3,4,Green,No,None,0,15,22
10338,Local,Medium,SEC_42,20:54,21:57,22,No,0,2,Green,No,Breakdown,0,13,20
10339,Maintenance,Medium,SEC_36,20:20,06:50,7,No,1,1,Green,No,None,0,17,20
10340,Local,High,SEC_09,18:04,13:47,17,No,3,3,Green,No,Weather,0,19,18
10341,Express,Low,SEC_16,23:29,12:54,19,No,3,2,Green,No,Weather,1,10,23
10342,Local,Medium,SEC_39,07:01,19:48,23,Yes,0,1,Yellow,No,None,0,19,7
10343,Freight,High,SEC_46,16:33,16:23,11,No,3,4,Green,No,Weather,0,11,16
10344,Local,Medium,SEC_38,22:02,09:06,30,No,2,2,Yellow,No,None,0,18,22
10345,Passenger,High,SEC_33,23:51,19:16,29,Yes,0,1,Yellow,No,None,1,14,23
10346,Passenger,High,SEC_18,23:17,21:58,19,No,1,2,Green,No,None,0,11,23
10347,Freight,High,SEC_12,14:36,11:10,11,No,4,1,Green,No,None,1,19,14
10348,Express,High,SEC_27,21:48,09:22,24,Yes,1,4,Yellow,No,None,0,19,21
10349,Passenger,Medium,SEC_47,13:00,21:59,0,No,2,3,Green,No,None,1,16,13
10350,Maintenance,Medium,SEC_01,13:40,21:39,9,Yes,4,3,Green,Yes,None,0,10,13
10351,Passenger,Medium,SEC_15,04:30,14:53,28,Yes,4,3,Yellow,Yes,None,0,13,4
10352,Passenger,Medium,SEC_47,03:00,17:54,22,No,1,4,Green,No,Congestion,0,18,3
10353,Express,High,SEC_27,02:19,12:25,18,Yes,0,3,Green,No,None,1,15,2
10354,Local,High,SEC_16,10:47,15:29,26,No,0,4,Green,No,None,0,11,10
10355,Passenger,Medium,SEC_21,10:20,12:03,27,No,4,3,Yellow,No,Congestion,0,17,10
10356,Freight,Medium,SEC_01,09:43,10:26,25,No,1,1,Green,No,Weather,0,11,9
10357,Local,High,SEC_29,04:09,18:39,26,No,1,4,Green,No,None,0,17,4
10358,Maintenance,Low,SEC_03,23:44,09:43,26,No,0,2,Green,No,Breakdown,0,11,23
10359,Express,Medium,SEC_12,18:38,20:51,18,Yes,2,4,Green,No,None,0,17,18
10360,Maintenance,Low,SEC_28,15:05,10:19,10,No,0,1,Green,No,Breakdown,0,20,15
10361,Local,Medium,SEC_39,09:58,20:59,22,No,0,3,Green,No,None,0,11,9
10362,Local,High,SEC_37,09:57,03:18,30,Yes,2,1,Yellow,No,None,0,12,9
10363,Local,Medium,SEC_31,10:53,19:09,21,No,0,1,Green,No,Breakdown,1,16,10
10364,Maintenance,High,SEC_31,09:24,14:44,2,No,4,1,Green,No,None,0,13,9
10365,Local,Medium,SEC_33,13:46,12:52,29,No,4,1,Green,No,None,1,12,13
10366,Maintenance,High,SEC_33,06:12,17:06,13,Yes,4,3,Yellow,No,Weather,0,16,6
10367,Local,Low,SEC_47,10:38,13:36,17,Yes,4,1,Yellow,No,None,1,19,10
10368,Freight,High,SEC_40,10:45,08:29,26,Yes,4,1,Green,Yes,None,0,16,10
10369,Local,Low,SEC_11,16:15,21:26,26,Yes,1,4,Green,No,Breakdown,1,19,16
10370,Maintenance,Low,SEC_46,00:40,16:56,5,Yes,1,1,Green,No,None,1,18,0
10371,Passenger,Medium,SEC_29,08:59,04:47,25,No,2,3,Yellow,No,Breakdown,0,14,8
10372,Local,Medium,SEC_25,09:50,08:16,22,No,3,4,Green,No,Weather,0,18,9
10373,Passenger,Medium,SEC_13,14:15,17:02,8,Yes,4,4,Green,No,None,0,18,14
10374,Freight,Low,SEC_44,10:26,04:29,24,No,3,1,Green,Yes,Weather,0,14,10
10375,Express,Medium,SEC_19,23:56,21:20,8,No,3,2,Yellow,No,None,0,17,23
10376,Freight,Medium,SEC_36,16:59,16:19,26,No,4,3,Yellow,No,None,1,11,16
10377,Local,Medium,SEC_28,18:44,21:35,25,No,0,3,Green,No,Breakdown,0,15,18
10378,Passenger,Low,SEC_04,05:46,03:20,16,No,2,4,Red,No,None,0,11,5
10379,Passenger,Medium,SEC_03,15:35,23:20,3,No,3,1,Yellow,No,None,0,10,15
10380,Maintenance,Medium,SEC_38,07:24,06:07,3,Yes,0,3,Green,No,Congestion,1,18,7
10381,Passenger,Medium,SEC_37,06:58,21:21,25,No,0,2,Green,No,Weather,0,13,6
10382,Maintenance,Low,SEC_43,16:47,01:28,23,No,4,2,Green,No,Breakdown,0,11,16
10383,Express,Medium,SEC_25,01:16,09:04,18,No,2,2,Green,No,Congestion,0,19,1
10384,Local,High,SEC_41,03:25,16:56,15,No,4,4,Green,No,None,1,18,3
10385,Maintenance,Medium,SEC_35,13:07,06:33,29,No,2,4,Yellow,No,None,0,19,13
10386,Express,Low,SEC_29,04:04,05:09,16,No,4,3,Green,No,None,0,13,4
10387,Passenger,Medium,SEC_41,04:26,08:59,2,No,2,3,Green,No,None,0,18,4
10388,Passenger,Low,SEC_29,04:02,04:34,21,No,1,2,Green,No,None,0,13,4
10389,Express,High,SEC_12,05:29,10:41,6,Yes,0,3,Red,No,None,1,20,5
10390,Passenger,Medium,SEC_35,00:07,15:26,24,No,0,3,Green,No,Weather,0,12,0
10391,Express,Medium,SEC_20,12:19,19:50,4,Yes,0,3,Green,No,None,0,16,12
10392,Maintenance,Low,SEC_17,05:49,00:25,20,Yes,2,3,Yellow,No,Congestion,1,17,5
10393,Maintenance,High,SEC_12,17:47,10:14,2,No,0,3,Yellow,No,None,1,14,17
10394,Express,Low,SEC_50,07:29,06:39,11,Yes,1,1,Red,No,Congestion,0,19,7
10395,Maintenance,Medium,SEC_36,16:39,15:17,18,Yes,1,4,Yellow,No,None,1,14,16
10396,Maintenance,High,SEC_10,14:57,23:27,8,No,3,4,Green,No,None,1,10,14
10397,Maintenance,Medium,SEC_18,09:32,22:10,2,Yes,0,3,Yellow,No,None,0,19,9
10398,Freight,High,SEC_30,08:48,00:15,2,Yes,4,1,Green,No,None,0,14,8
10399,Local,Medium,SEC_08,19:56,03:22,15,Yes,4,1,Green,No,Weather,0,14,19
10400,Passenger,High,SEC_41,00:08,05:42,24,No,4,2,Red,No,None,0,10,0
10401,Freight,High,SEC_13,13:55,23:37,19,Yes,1,3,Yellow,No,None,0,18,13
10402,Maintenance,Low,SEC_31,04:05,09:05,12,No,3,3,Red,No,None,0,13,4
10403,Express,High,SEC_06,04:03,09:21,5,No,3,1,Green,No,Breakdown,0,11,4
10404,Maintenance,High,SEC_07,15:15,22:04,0,Yes,1,1,Yellow,No,None,0,17,15
10405,Local,Medium,SEC_21,09:30,08:38,10,Yes,3,2,Green,No,None,1,10,9
10406,Maintenance,Medium,SEC_38,13:12,16:58,17,No,4,4,Green,No,Congestion,0,11,13
10407,Express,Medium,SEC_43,03:45,11:27,26,Yes,4,1,Green,No,None,0,12,3
10408,Local,Medium,SEC_49,23:55,10:37,29,No,1,1,Green,No,Congestion,0,12,23
10409,Maintenance,Medium,SEC_28,08:34,23:56,2,Yes,4,3,Green,No,None,0,14,8
10410,Local,Medium,SEC_44,09:14,10:42,17,Yes,2,3,Yellow,No,None,0,12,9
10411,Passenger,High,SEC_21,23:30,13:15,29,Yes,4,1,Green,No,None,0,12,23
10412,Passenger,High,SEC_21,18:01,01:01,10,No,0,4,Green,No,Breakdown,0,10,18
10413,Maintenance,Medium,SEC_24,01:40,04:45,25,No,1,2,Green,No,Weather,0,17,1
10414,Local,Medium,SEC_27,03:36,20:59,14,No,1,2,Red,No,Weather,0,14,3
10415,Express,Medium,SEC_27,01:56,09:41,2,No,3,4,Yellow,Yes,Congestion,0,17,1
10416,Maintenance,Medium,SEC_13,06:18,17:25,11,No,3,3,Red,No,Weather,0,10,6
10417,Passenger,Medium,SEC_50,05:22,19:40,29,No,3,4,Red,No,None,0,18,5
10418,Passenger,High,SEC_29,15:45,03:48,20,Yes,0,2,Red,Yes,None,0,10,15
10419,Maintenance,High,SEC_39,11:05,20:01,11,Yes,4,1,Green,No,Breakdown,0,12,11
10420,Local,Medium,SEC_28,21:44,13:53,16,No,1,3,Yellow,No,None,0,17,21
10421,Passenger,Medium,SEC_37,14:23,00:22,0,No,4,3,Green,No,None,0,10,14
10422,Local,Medium,SEC_29,13:39,06:30,10,No,3,4,Red,Yes,None,0,16,13
10423,Passenger,High,SEC_48,20:29,03:40,22,No,1,1,Yellow,No,None,1,14,20
10424,Passenger,Medium,SEC_22,19:10,02:36,24,Yes,3,4,Green,No,None,0,12,19
10425,Freight,Low,SEC_36,20:08,20:55,14,Yes,0,4,Yellow,No,Congestion,0,20,20
10426,Passenger,High,SEC_30,11:25,09:41,8,Yes,1,3,Red,No,None,1,17,11
10427,Express,Medium,SEC_28,05:50,03:48,6,Yes,3,3,Green,No,None,0,16,5
10428,Maintenance,Low,SEC_23,02:32,20:48,10,Yes,3,4,Green,No,Weather,0,11,2
10429,Maintenance,Medium,SEC_33,14:46,18:37,26,Yes,3,2,Green,No,None,0,18,14
10430,Local,Medium,SEC_04,04:53,00:25,28,No,0,3,Yellow,No,None,0,15,4
10431,Passenger,High,SEC_03,23:10,13:12,17,Yes,4,4,Yellow,No,Congestion,0,19,23
10432,Express,Medium,SEC_32,22:32,02:54,26,No,4,2,Green,No,Weather,1,11,22
10433,Local,High,SEC_04,22:09,01:21,22,Yes,4,4,Red,No,None,0,11,22
10434,Freight,Low,SEC_01,19:42,06:27,28,Yes,0,2,Green,No,Weather,0,10,19
10435,Local,Medium,SEC_12,06:56,11:01,27,No,4,4,Green,No,Breakdown,1,13,6
10436,Local,Medium,SEC_13,16:43,10:47,24,Yes,4,3,Red,No,None,0,14,16
10437,Passenger,Medium,SEC_34,03:11,04:25,30,No,0,4,Red,No,None,0,18,3
10438,Freight,Medium,SEC_29,23:02,16:02,6,No,1,3,Green,No,Breakdown,1,18,23
10439,Local,Medium,SEC_09,17:28,13:15,17,No,3,4,Red,No,None,0,11,17
10440,Express,Low,SEC_31,11:55,16:59,14,No,3,1,Green,No,Congestion,0,16,11
10441,Express,Low,SEC_07,23:18,18:35,15,No,0,4,Green,No,Weather,0,15,23
10442,Maintenance,Medium,SEC_13,12:15,20:51,14,Yes,4,4,Yellow,No,None,0,14,12
10443,Freight,Low,SEC_02,07:26,19:24,22,No,2,3,Green,No,None,0,13,7
10444,Freight,Medium,SEC_33,05:41,08:10,29,No,4,3,Green,No,None,0,15,5
10445,Maintenance,Medium,SEC_50,09:37,04:42,3,Yes,2,4,Yellow,Yes,None,0,19,9
10446,Local,Medium,SEC_07,07:17,12:20,23,Yes,3,3,Green,No,None,0,11,7
10447,Freight,High,SEC_18,16:57,01:53,2,Yes,0,3,Green,No,None,0,13,16
10448,Express,High,SEC_08,09:01,01:41,27,No,4,1,Yellow,No,None,0,10,9
10449,Express,High,SEC_12,11:19,12:04,13,No,0,3,Green,No,None,0,15,11
10450,Passenger,Medium,SEC_43,09:08,10:28,20,Yes,4,3,Yellow,No,None,0,18,9
10451,Freight,Medium,SEC_30,15:38,14:27,2,Yes,4,4,Red,No,None,0,14,15
10452,Local,Medium,SEC_09,08:24,04:19,22,Yes,4,4,Yellow,No,None,0,18,8
10453,Maintenance,Low,SEC_28,23:05,04:38,15,Yes,2,3,Green,No,Breakdown,0,17,23
10454,Maintenance,Medium,SEC_04,09:38,09:31,14,Yes,0,4,Yellow,No,None,1,17,9
10455,Local,Medium,SEC_39,17:42,01:00,18,Yes,3,2,Green,No,Breakdown,0,15,17
10456,Passenger,High,SEC_17,00:52,19:54,9,No,1,1,Green,No,Weather,1,20,0
10457,Maintenance,High,SEC_11,23:18,00:03,20,No,2,4,Yellow,No,Weather,0,17,23
10458,Freight,Medium,SEC_02,22:04,14:46,16,Yes,3,2,Green,No,Weather,1,13,22
10459,Passenger,Medium,SEC_23,23:05,05:37,3,No,0,3,Green,No,None,0,11,23
10460,Freight,Medium,SEC_50,21:38,00:06,21,Yes,1,3,Green,No,None,0,16,21
10461,Express,High,SEC_22,22:03,04:53,17,No,1,4,Yellow,No,None,0,20,22
10462,Passenger,Medium,SEC_26,15:59,16:06,21,Yes,0,4,Green,No,None,0,13,15
10463,Maintenance,High,SEC_12,09:25,03:02,9,No,2,1,Green,No,None,0,19,9
10464,Passenger,High,SEC_32,14:12,11:58,22,Yes,4,2,Green,No,None,1,20,14
10465,Passenger,High,SEC_09,07:21,14:19,15,No,4,4,Red,No,None,0,19,7
10466,Passenger,High,SEC_43,12:55,08:20,23,No,4,2,Red,No,None,0,15,12
10467,Passenger,Medium,SEC_05,06:16,11:36,2,No,3,3,Green,Yes,None,1,10,6
10468,Freight,High,SEC_26,03:38,07:46,11,Yes,0,2,Green,No,Breakdown,0,13,3
10469,Express,Low,SEC_07,15:24,06:50,25,No,2,2,Green,Yes,Weather,0,13,15
10470,Local,Medium,SEC_29,01:20,12:30,26,No,0,4,Green,Yes,None,0,11,1
10471,Passenger,High,SEC_33,21:22,00:59,18,Yes,1,3,Green,No,None,1,17,21
10472,Maintenance,High,SEC_24,13:13,10:44,20,No,3,3,Green,No,None,0,13,13
10473,Passenger,Medium,SEC_25,07:29,01:18,2,Yes,2,2,Green,No,Congestion,0,19,7
10474,Maintenance,High,SEC_31,05:21,10:32,8,Yes,1,3,Green,No,None,0,20,5
10475,Freight,Low,SEC_29,06:38,00:07,6,No,4,1,Red,No,Breakdown,0,13,6
10476,Maintenance,Low,SEC_05,01:24,12:07,15,No,4,3,Green,No,Weather,1,15,1
10477,Local,High,SEC_38,03:12,01:39,20,No,4,2,Green,No,None,0,20,3
10478,Express,Medium,SEC_45,09:08,13:33,20,No,0,2,Yellow,No,Weather,0,13,9
10479,Maintenance,High,SEC_11,14:30,12:58,0,No,1,3,Green,No,None,0,10,14
10480,Maintenance,Medium,SEC_32,11:26,04:00,24,No,2,1,Green,No,None,0,12,11
10481,Express,Medium,SEC_08,09:50,08:51,29,No,1,3,Yellow,No,Congestion,0,17,9
10482,Local,High,SEC_20,20:36,09:29,14,Yes,2,1,Green,Yes,None,0,11,20
10483,Passenger,High,SEC_34,06:59,10:17,1,Yes,3,4,Yellow,No,None,0,17,6
10484,Maintenance,Medium,SEC_47,19:10,16:05,15,No,3,1,Green,No,None,0,15,19
10485,Express,Medium,SEC_42,15:44,10:23,6,No,2,4,Red,No,None,0,18,15
10486,Freight,High,SEC_08,03:47,03:32,13,No,1,1,Green,No,Breakdown,0,11,3
10487,Express,Medium,SEC_02,12:30,00:53,22,No,2,1,Green,No,None,0,10,12
10488,Freight,Medium,SEC_21,00:53,17:04,1,Yes,2,1,Yellow,No,Weather,0,11,0
10489,Local,Low,SEC_15,03:58,15:01,23,No,4,4,Yellow,No,None,1,14,3
10490,Passenger,High,SEC_06,14:57,08:01,29,Yes,2,1,Yellow,No,None,0,16,14
10491,Express,Medium,SEC_05,20:30,04:19,23,Yes,4,2,Green,No,None,0,16,20
10492,Maintenance,Medium,SEC_03,15:35,16:57,24,No,4,1,Green,No,None,1,18,15
10493,Local,High,SEC_43,16:30,18:41,17,Yes,2,1,Yellow,No,None,0,14,16
10494,Express,Medium,SEC_43,10:56,07:51,0,No,0,2,Yellow,Yes,None,0,18,10
10495,Maintenance,Medium,SEC_16,04:57,10:12,15,Yes,1,1,Green,No,None,0,17,4
10496,Express,Low,SEC_35,12:43,12:08,8,No,2,2,Green,No,None,0,17,12
10497,Freight,High,SEC_09,22:34,04:17,29,No,3,1,Red,No,None,1,14,22
10498,Express,Medium,SEC_35,03:27,07:51,2,No,2,4,Yellow,No,None,0,14,3
10499,Express,Medium,SEC_19,09:40,13:33,25,No,2,4,Red,No,None,0,11,9
10500,Express,Low,SEC_43,09:12,21:47,12,Yes,3,2,Green,Yes,None,0,13,9
10501,Local,Medium,SEC_46,00:11,00:23,28,No,4,4,Green,Yes,Weather,1,14,0
10502,Express,Low,SEC_34,10:52,22:28,1,Yes,4,3,Green,No,Breakdown,0,13,10
10503,Maintenance,Low,SEC_39,07:25,12:56,25,No,0,4,Green,No,None,0,16,7
10504,Freight,High,SEC_10,22:45,17:26,17,No,2,4,Green,No,Congestion,1,20,22
10505,Freight,Low,SEC_10,13:51,00:06,1,No,2,2,Green,No,None,0,20,13
10506,Express,Low,SEC_20,22:48,03:09,7,Yes,1,3,Green,No,None,0,15,22
10507,Local,High,SEC_01,21:56,07:34,2,Yes,4,2,Yellow,No,None,1,16,21
10508,Local,Medium,SEC_06,18:51,22:38,16,No,2,3,Green,No,None,0,20,18
10509,Maintenance,Medium,SEC_46,23:27,15:26,23,Yes,1,3,Green,No,Weather,1,20,23
10510,Express,High,SEC_02,20:52,19:09,1,No,0,2,Green,No,None,1,20,20
10511,Freight,High,SEC_38,16:05,12:32,5,Yes,1,4,Green,No,None,0,17,16
10512,Local,High,SEC_33,13:49,06:41,7,Yes,4,1,Red,No,None,1,11,13
10513,Express,High,SEC_03,16:37,11:45,25,No,4,3,Green,No,Breakdown,1,18,16
10514,Local,Medium,SEC_36,04:12,21:42,24,No,0,2,Green,No,None,1,11,4
10515,Local,High,SEC_13,15:52,16:08,16,No,2,4,Red,No,None,0,12,15
10516,Freight,Low,SEC_35,08:43,07:09,24,Yes,1,3,Red,No,Weather,0,18,8
10517,Passenger,Medium,SEC_15,09:25,03:30,23,No,2,2,Yellow,No,None,0,12,9
10518,Maintenance,High,SEC_45,12:18,04:55,5,Yes,2,3,Green,No,None,0,12,12
10519,Maintenance,Medium,SEC_22,15:16,17:05,11,No,2,2,Red,No,None,0,18,15
10520,Freight,Medium,SEC_43,15:29,09:49,20,No,3,1,Green,No,None,0,16,15
10521,Local,Low,SEC_04,13:47,10:23,15,No,0,3,Yellow,No,Weather,0,20,13
10522,Express,High,SEC_17,23:14,04:27,5,No,2,1,Green,Yes,None,0,10,23
10523,Local,High,SEC_05,11:36,02:17,1,No,0,2,Green,No,None,0,19,11
10524,Freight,Low,SEC_21,10:04,03:39,26,Yes,2,1,Red,No,None,0,11,10
10525,Maintenance,Low,SEC_24,23:55,16:41,2,Yes,1,1,Green,No,Weather,0,14,23
10526,Local,Medium,SEC_31,10:33,18:28,30,Yes,1,2,Green,No,Weather,0,12,10
10527,Maintenance,Medium,SEC_40,18:25,00:01,8,No,0,2,Yellow,No,None,0,16,18
10528,Express,High,SEC_30,16:30,10:46,18,No,2,1,Red,No,None,0,11,16
10529,Maintenance,Medium,SEC_42,18:43,22:32,28,No,0,2,Green,No,None,0,11,18
10530,Maintenance,High,SEC_07,19:58,08:39,9,Yes,0,4,Green,No,Congestion,0,13,19
10531,Passenger,High,SEC_49,22:24,00:41,22,Yes,3,2,Green,No,Congestion,0,15,22
10532,Passenger,Low,SEC_07,04:11,16:49,26,No,2,2,Red,No,None,0,17,4
10533,Passenger,High,SEC_27,15:00,15:01,28,No,3,1,Yellow,No,Breakdown,1,17,15
10534,Maintenance,Medium,SEC_24,01:09,21:48,12,Yes,2,4,Green,No,None,0,14,1
10535,Freight,Low,SEC_19,01:31,03:31,19,No,4,3,Green,No,None,0,12,1
10536,Maintenance,High,SEC_41,09:54,06:28,27,Yes,4,1,Green,No,None,1,13,9
10537,Freight,Low,SEC_34,17:00,08:57,26,No,3,4,Yellow,No,Congestion,0,10,17
10538,Freight,Low,SEC_22,04:11,02:51,12,No,4,3,Green,No,Weather,0,12,4
10539,Passenger,Medium,SEC_27,16:56,20:04,24,No,3,3,Yellow,No,Breakdown,0,19,16
10540,Local,High,SEC_06,18:17,17:20,27,No,4,4,Red,No,None,1,16,18
10541,Express,Medium,SEC_10,12:53,16:38,28,Yes,3,3,Yellow,No,None,1,20,12
10542,Passenger,Medium,SEC_45,02:20,13:31,19,No,4,3,Yellow,No,None,1,19,2
10543,Passenger,Medium,SEC_31,09:13,14:20,25,No,0,4,Green,No,None,0,11,9
10544,Local,High,SEC_25,07:09,21:13,14,No,0,4,Green,No,None,0,11,7
10545,Express,Low,SEC_02,01:59,08:15,12,No,0,4,Green,No,None,0,12,1
10546,Maintenance,High,SEC_10,12:36,18:00,12,No,2,1,Green,No,None,0,16,12
10547,Maintenance,Medium,SEC_10,10:55,07:17,29,No,1,4,Yellow,No,None,1,13,10
10548,Passenger,High,SEC_26,00:25,01:25,25,Yes,3,1,Green,No,None,1,19,0
10549,Express,Medium,SEC_05,09:58,03:20,5,No,1,1,Red,No,Breakdown,0,15,9
10550,Passenger,Low,SEC_22,12:27,00:26,27,Yes,0,4,Green,No,None,0,20,12
10551,Freight,High,SEC_04,03:20,18:10,17,Yes,3,3,Green,Yes,None,0,13,3
10552,Passenger,High,SEC_34,09:11,23:37,6,No,3,1,Green,No,None,0,13,9
10553,Passenger,Medium,SEC_07,13:26,18:13,2,No,2,1,Green,No,None,0,20,13
10554,Maintenance,Medium,SEC_50,02:27,22:26,0,No,1,3,Red,No,None,0,11,2
10555,Maintenance,Medium,SEC_17,01:27,21:20,11,No,1,3,Green,No,Congestion,0,19,1
10556,Maintenance,Medium,SEC_11,18:30,23:23,22,Yes,4,2,Green,No,None,0,13,18
10557,Freight,High,SEC_50,10:20,18:23,4,Yes,3,2,Green,No,None,0,15,10
10558,Maintenance,Low,SEC_08,06:49,12:43,10,Yes,0,1,Yellow,No,Breakdown,0,16,6
10559,Express,Low,SEC_28,13:38,09:50,11,Yes,4,4,Green,No,None,0,12,13
10560,Local,Medium,SEC_44,21:38,10:23,22,Yes,4,1,Red,No,None,0,13,21
10561,Express,Low,SEC_33,22:08,23:11,30,Yes,3,1,Green,No,Congestion,0,17,22
10562,Express,Medium,SEC_25,22:11,06:39,15,No,4,1,Green,No,None,0,16,22
10563,Maintenance,Medium,SEC_21,05:57,16:34,0,No,3,3,Red,No,None,0,20,5
10564,Local,High,SEC_12,23:38,05:11,20,No,3,3,Red,No,Congestion,0,12,23
10565,Local,Medium,SEC_26,21:03,14:31,17,No,4,4,Green,No,None,1,11,21
10566,Local,Medium,SEC_29,15:06,22:06,0,Yes,0,2,Red,Yes,None,0,10,15
10567,Freight,High,SEC_38,07:07,05:30,21,Yes,4,4,Green,No,Breakdown,0,10,7
10568,Maintenance,Medium,SEC_35,19:57,11:27,27,Yes,1,3,Green,No,None,0,14,19
10569,Local,Medium,SEC_37,02:08,11:26,4,Yes,3,4,Yellow,No,None,0,15,2
10570,Freight,Medium,SEC_46,18:12,03:20,3,Yes,0,3,Red,No,None,1,18,18
10571,Passenger,Medium,SEC_44,06:19,08:48,0,Yes,2,1,Green,No,None,0,19,6
10572,Passenger,Low,SEC_45,20:46,01:36,14,No,2,2,Green,No,None,0,16,20
10573,Freight,High,SEC_45,18:01,20:59,4,No,4,3,Green,No,None,0,10,18
10574,Freight,Medium,SEC_29,11:39,22:23,6,Yes,2,3,Green,No,Breakdown,0,11,11
10575,Maintenance,Medium,SEC_49,22:54,09:37,16,No,1,2,Green,No,None,0,16,22
10576,Maintenance,Medium,SEC_24,07:12,05:20,19,Yes,4,1,Yellow,No,None,1,10,7
10577,Passenger,Medium,SEC_15,00:31,04:28,5,Yes,4,1,Red,No,None,0,11,0
10578,Local,High,SEC_06,23:41,07:20,12,Yes,0,4,Green,No,None,0,15,23
10579,Passenger,Low,SEC_32,20:55,21:34,23,Yes,3,1,Green,No,None,0,10,20
